total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
1;2;0;0;0;1;214
1;2;0;0;0;1;215
1;2;0;0;0;1;216
1;2;0;0;0;1;217
1;2;0;0;0;1;218
1;2;0;0;0;1;219
1;2;0;0;0;1;220
1;2;0;0;0;1;221
1;2;0;0;0;1;222
1;2;0;0;0;1;223
1;2;0;0;0;1;224
1;2;0;0;0;1;225
1;2;0;0;0;1;226
1;2;0;0;0;1;227
1;2;0;0;0;1;228
1;2;0;0;0;1;229
1;2;0;0;0;1;230
1;2;0;0;0;1;231
1;2;0;0;0;1;232
1;2;0;0;0;1;233
1;2;0;0;0;1;234
1;2;0;0;0;1;235
1;2;0;0;0;1;236
1;2;0;0;0;1;237
1;2;0;0;0;1;238
1;2;0;0;0;1;239
1;2;0;0;0;1;240
1;2;0;0;0;1;241
1;2;0;0;0;1;242
1;2;0;0;0;1;243
1;2;0;0;0;1;244
1;2;0;0;0;1;245
1;2;0;0;0;1;246
1;2;0;0;0;1;247
1;2;0;0;0;1;248
1;2;0;0;0;1;249
1;2;0;0;0;1;250
1;3;0;0;0;1;251
1;3;0;0;0;1;252
1;3;0;0;0;1;253
1;3;0;0;0;1;254
1;3;0;0;0;1;255
1;3;0;0;0;1;256
1;3;0;0;0;1;257
1;3;0;0;0;1;258
1;3;0;0;0;1;259
1;3;0;0;0;1;260
1;3;0;0;0;1;261
1;3;0;0;0;1;262
1;3;0;0;0;1;263
1;3;0;0;0;1;264
1;3;0;0;0;1;265
1;3;0;0;0;1;266
1;3;0;0;0;1;267
1;3;0;0;0;1;268
1;3;0;0;0;1;269
1;3;0;0;0;1;270
1;3;0;0;0;1;271
1;3;0;0;0;1;272
1;3;0;0;0;1;273
1;3;0;0;0;1;274
1;3;0;0;0;1;275
1;3;0;0;0;1;276
1;3;0;0;0;1;277
1;3;0;0;0;1;278
1;3;0;0;0;1;279
1;3;0;0;0;1;280
1;3;0;0;0;1;281
1;3;0;0;0;1;282
2;3;0;0;0;1;283
2;4;0;0;0;1;284
2;4;0;0;1.0;1;285
2;4;0;0;1.0;1;286
2;4;0;0;1.0;1;287
2;4;0;0;1.0;1;288
2;4;0;0;1.0;1;289
2;4;0;0;1.0;1;290
2;4;0;0;1.0;1;291
2;4;0;0;1.0;1;292
2;4;0;0;1.0;1;293
2;4;0;0;1.0;1;294
2;4;0;0;1.0;1;295
2;4;0;0;1.0;1;296
2;4;0;0;1.0;1;297
2;4;0;0;1.0;1;298
2;4;0;0;1.0;1;299
2;4;0;0;1.0;1;300
2;4;0;0;1.0;1;301
2;4;0;0;1.0;1;302
2;4;0;0;1.0;1;303
2;4;0;0;1.0;1;304
2;4;0;0;1.0;1;305
2;4;0;0;1.0;1;306
2;4;0;0;1.0;1;307
2;4;0;0;1.0;1;308
2;4;0;0;1.0;1;309
2;4;0;0;1.0;1;310
2;4;0;0;1.0;1;311
2;4;0;0;1.0;1;312
2;4;0;0;1.0;1;313
2;4;0;0;1.0;1;314
2;4;0;0;1.0;1;315
2;4;0;0;1.0;1;316
2;4;0;0;1.0;1;317
2;4;0;0;1.0;1;318
2;4;0;0;1.0;1;319
2;4;0;0;1.0;1;320
2;4;0;0;1.0;1;321
2;4;0;0;1.0;1;322
2;4;0;0;1.0;1;323
2;4;0;0;1.0;1;324
2;4;0;0;1.0;1;325
2;4;0;0;1.0;1;326
2;4;0;0;1.0;1;327
2;4;0;0;1.0;1;328
2;4;0;0;1.0;1;329
2;4;0;0;1.0;1;330
2;4;0;0;1.0;1;331
2;4;0;0;1.0;1;332
2;4;0;0;1.0;1;333
2;4;0;0;1.0;1;334
2;4;0;0;1.0;1;335
2;4;0;0;1.0;1;336
2;4;0;0;1.0;1;337
2;4;0;0;1.0;1;338
2;4;0;0;1.0;1;339
2;4;0;0;1.0;1;340
2;4;0;0;1.0;1;341
2;4;0;0;1.0;1;342
2;4;0;0;1.0;1;343
2;4;0;0;1.0;1;344
2;4;0;0;1.0;1;345
2;4;0;0;1.0;1;346
2;4;0;0;1.0;1;347
2;4;0;0;1.0;1;348
2;4;0;0;1.0;1;349
2;4;0;0;1.0;1;350
2;4;0;0;1.0;1;351
2;4;0;0;1.0;1;352
2;4;0;0;1.0;1;353
2;4;0;0;1.0;1;354
2;4;0;0;1.0;1;355
2;4;0;0;1.0;1;356
2;4;0;0;1.0;1;357
2;4;0;0;1.0;1;358
2;4;0;0;1.0;1;359
2;4;0;0;1.0;1;360
2;4;0;0;1.0;1;361
2;4;0;0;1.0;1;362
2;4;0;0;1.0;1;363
2;4;0;0;1.0;1;364
2;4;0;0;1.0;1;365
2;4;0;0;1.0;1;366
2;4;0;0;1.0;1;367
2;4;0;0;1.0;1;368
2;4;0;0;1.0;1;369
2;4;0;0;1.0;1;370
2;4;0;0;1.0;1;371
2;4;0;0;1.0;1;372
2;4;0;0;1.0;1;373
2;4;0;0;1.0;1;374
2;4;0;0;1.0;1;375
2;4;0;0;1.0;1;376
2;4;0;0;1.0;1;377
2;4;0;0;1.0;1;378
2;4;0;0;1.0;1;379
2;4;0;0;1.0;1;380
2;4;0;0;1.0;1;381
2;4;0;0;1.0;1;382
2;4;0;0;1.0;1;383
2;4;0;0;1.0;1;384
2;4;0;0;1.0;1;385
2;4;0;0;1.0;1;386
2;4;0;0;1.0;1;387
2;4;0;0;1.0;1;388
2;4;0;0;1.0;1;389
2;4;0;0;1.0;1;390
2;4;0;0;1.0;1;391
2;4;0;0;1.0;1;392
2;4;0;0;1.0;1;393
2;4;0;0;1.0;1;394
2;4;0;0;1.0;1;395
2;4;0;0;1.0;1;396
2;4;0;0;1.0;1;397
2;4;0;0;1.0;1;398
2;4;0;0;1.0;1;399
2;4;0;0;1.0;1;400
2;4;0;0;1.0;1;401
2;4;0;0;1.0;1;402
2;4;0;0;1.0;1;403
2;4;0;0;1.0;1;404
2;4;0;0;1.0;1;405
2;4;0;0;1.0;1;406
2;4;0;0;1.0;1;407
2;4;0;0;1.0;1;408
2;4;0;0;1.0;1;409
2;4;0;0;1.0;1;410
2;4;0;0;1.0;1;411
2;4;0;0;1.0;1;412
2;4;0;0;1.0;1;413
2;4;0;0;1.0;1;414
2;4;0;0;1.0;1;415
2;4;0;0;1.0;1;416
2;4;0;0;1.0;1;417
2;4;0;0;1.0;1;418
2;4;0;0;1.0;1;419
2;4;0;0;1.0;1;420
2;4;0;0;1.0;1;421
2;4;0;0;1.0;1;422
2;4;0;0;1.0;1;423
2;4;0;0;1.0;1;424
2;4;0;0;1.0;1;425
2;4;0;0;1.0;1;426
2;5;0;0;1.0;1;427
2;5;0;0;1.0;1;428
2;5;0;0;1.0;1;429
2;5;0;0;1.0;1;430
2;5;0;0;1.0;1;431
2;5;0;0;1.0;1;432
2;5;0;0;1.0;1;433
2;5;0;0;1.0;1;434
2;5;0;0;1.0;1;435
2;5;0;0;1.0;1;436
2;5;0;0;1.0;1;437
2;5;0;0;1.0;1;438
2;5;0;0;1.0;1;439
2;5;0;0;1.0;1;440
2;5;0;0;1.0;1;441
2;5;0;0;1.0;1;442
2;5;0;0;1.0;1;443
2;5;0;0;1.0;1;444
2;5;0;0;1.0;1;445
2;5;0;0;1.0;1;446
2;5;0;0;1.0;1;447
2;5;0;0;1.0;1;448
2;5;0;0;1.0;1;449
2;5;0;0;1.0;1;450
2;5;0;0;1.0;1;451
2;5;0;0;1.0;1;452
2;5;0;0;1.0;1;453
2;5;0;0;1.0;1;454
2;5;0;0;1.0;1;455
2;5;0;0;1.0;1;456
2;5;0;0;1.0;1;457
2;5;0;0;1.0;1;458
2;5;0;0;1.0;1;459
2;5;0;0;1.0;1;460
2;5;0;0;1.0;1;461
2;5;0;0;1.0;1;462
2;6;0;0;1.0;1;463
2;6;0;0;1.0;1;464
2;6;0;0;1.0;1;465
2;6;0;0;1.0;1;466
2;6;0;0;1.0;1;467
2;6;0;0;1.0;1;468
2;6;0;0;1.0;1;469
2;6;0;0;1.0;1;470
2;6;0;0;1.0;1;471
2;6;0;0;1.0;1;472
2;6;0;0;1.0;1;473
2;6;0;0;1.0;1;474
2;6;0;0;1.0;1;475
2;6;0;0;1.0;1;476
2;6;0;0;1.0;1;477
2;6;0;0;1.0;1;478
2;6;0;0;1.0;1;479
2;6;0;0;1.0;1;480
2;6;0;0;1.0;1;481
2;6;0;0;1.0;1;482
2;6;0;0;1.0;1;483
2;6;0;0;1.0;1;484
