total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
1;2;0;0;0;1;214
1;2;0;0;0;1;215
1;2;0;0;0;1;216
1;2;0;0;0;1;217
1;2;0;0;0;1;218
1;2;0;0;0;1;219
1;2;0;0;0;1;220
1;2;0;0;0;1;221
1;2;0;0;0;1;222
1;2;0;0;0;1;223
1;2;0;0;0;1;224
1;3;0;0;0;1;225
1;3;0;0;0;1;226
1;3;0;0;0;1;227
1;3;0;0;0;1;228
1;3;0;0;0;1;229
1;3;0;0;0;1;230
1;3;0;0;0;1;231
1;3;0;0;0;1;232
1;3;0;0;0;1;233
1;3;0;0;0;1;234
1;3;0;0;0;1;235
2;3;0;0;0;1;236
2;3;0;0;0;1;237
2;3;0;0;0;1;238
2;3;0;0;0;1;239
2;3;0;0;0;1;240
2;3;0;0;0;1;241
2;3;0;0;0;1;242
2;3;0;0;0;1;243
2;3;0;0;0;1;244
2;3;0;0;0;1;245
2;3;0;0;0;1;246
2;3;0;0;0;1;247
2;3;0;0;0;1;248
2;3;0;0;0;1;249
2;3;0;0;0;1;250
2;3;0;0;0;1;251
2;3;0;0;0;1;252
2;3;0;0;0;1;253
2;3;0;0;0;1;254
2;3;0;0;0;1;255
2;3;0;0;0;1;256
2;3;0;0;0;1;257
2;3;0;0;0;1;258
2;3;0;0;0;1;259
2;3;0;0;0;1;260
2;3;0;0;0;1;261
2;3;0;0;0;1;262
2;3;0;0;0;1;263
2;3;0;0;0;1;264
2;3;0;0;0;1;265
2;3;0;0;0;1;266
2;3;0;0;0;1;267
2;3;0;0;0;1;268
2;3;0;0;0;1;269
2;3;0;0;0;1;270
2;3;0;0;0;1;271
2;3;0;0;0;1;272
2;3;0;0;0;1;273
2;3;0;0;0;1;274
2;3;0;0;0;1;275
2;3;0;0;0;1;276
2;3;0;0;0;1;277
2;3;0;0;0;1;278
2;3;0;0;0;1;279
2;3;0;0;0;1;280
2;3;0;0;0;1;281
2;3;0;0;0;1;282
2;3;0;0;0;1;283
2;3;0;0;0;1;284
2;3;0;0;0;1;285
2;3;0;0;0;1;286
2;3;0;0;0;1;287
2;3;0;0;0;1;288
2;3;0;0;0;1;289
2;3;0;0;0;1;290
2;3;0;0;0;1;291
2;3;0;0;0;1;292
2;3;0;0;0;1;293
2;3;0;0;0;1;294
2;3;0;0;0;1;295
2;3;0;0;0;1;296
2;3;0;0;0;1;297
2;3;0;0;0;1;298
2;3;0;0;0;1;299
2;3;0;0;0;1;300
2;3;0;0;0;1;301
2;3;0;0;0;1;302
2;3;0;0;0;1;303
2;3;0;0;0;1;304
2;3;0;0;0;1;305
2;3;0;0;0;1;306
2;3;0;0;0;1;307
2;3;0;0;0;1;308
2;3;0;0;0;1;309
2;3;0;0;0;1;310
2;3;0;0;0;1;311
2;3;0;0;0;1;312
2;3;0;0;0;1;313
2;3;0;0;0;1;314
2;3;0;0;0;1;315
2;3;0;0;0;1;316
2;3;0;0;0;1;317
2;3;0;0;0;1;318
2;3;0;0;0;1;319
2;3;0;0;0;1;320
2;3;0;0;0;1;321
2;3;0;0;0;1;322
2;3;0;0;0;1;323
2;3;0;0;0;1;324
2;3;0;0;0;1;325
2;3;0;0;0;1;326
2;3;0;0;0;1;327
2;3;0;0;0;1;328
2;3;0;0;0;1;329
2;3;0;0;0;1;330
2;3;0;0;0;1;331
2;3;0;0;0;1;332
2;3;0;0;0;1;333
2;3;0;0;0;1;334
2;3;0;0;0;1;335
2;3;0;0;0;1;336
2;3;0;0;0;1;337
2;3;0;0;0;1;338
2;3;0;0;0;1;339
2;3;0;0;0;1;340
2;3;0;0;0;1;341
2;3;0;0;0;1;342
2;3;0;0;0;1;343
2;3;0;0;0;1;344
2;3;0;0;0;1;345
2;3;0;0;0;1;346
2;3;0;0;0;1;347
2;3;0;0;0;1;348
2;3;0;0;0;1;349
2;3;0;0;0;1;350
2;3;0;0;0;1;351
2;3;0;0;0;1;352
2;3;0;0;0;1;353
2;3;0;0;0;1;354
2;3;0;0;0;1;355
2;3;0;0;0;1;356
2;3;0;0;0;1;357
2;3;0;0;0;1;358
2;3;0;0;0;1;359
2;3;0;0;0;1;360
2;3;0;0;0;1;361
2;3;0;0;0;1;362
2;3;0;0;0;1;363
2;3;0;0;0;1;364
2;3;0;0;0;1;365
2;3;0;0;0;1;366
2;3;0;0;0;1;367
2;3;0;0;0;1;368
2;3;0;0;0;1;369
2;3;0;0;0;1;370
2;3;0;0;0;1;371
2;3;0;0;0;1;372
2;3;0;0;0;1;373
2;3;0;0;0;1;374
2;3;0;0;0;1;375
2;3;0;0;0;1;376
2;3;0;0;0;1;377
2;3;0;0;0;1;378
2;3;0;0;0;1;379
2;3;0;0;0;1;380
2;3;0;0;0;1;381
2;3;0;0;0;1;382
2;3;0;0;0;1;383
2;3;0;0;0;1;384
2;3;0;0;0;1;385
2;3;0;0;0;1;386
2;3;0;0;0;1;387
2;3;0;0;0;1;388
2;3;0;0;0;1;389
2;3;0;0;0;1;390
2;3;0;0;0;1;391
2;3;0;0;0;1;392
2;3;0;0;0;1;393
2;3;0;0;0;1;394
2;3;0;0;0;1;395
2;3;0;0;0;1;396
2;3;0;0;0;1;397
2;3;0;0;0;1;398
2;3;0;0;0;1;399
2;3;0;0;0;1;400
2;3;0;0;0;1;401
2;3;0;0;0;1;402
2;3;0;0;0;1;403
2;3;0;0;0;1;404
2;3;0;0;0;1;405
2;3;0;0;0;1;406
2;3;0;0;0;1;407
2;3;0;0;0;1;408
2;3;0;0;0;1;409
2;3;0;0;0;1;410
2;3;0;0;0;1;411
2;3;0;0;0;1;412
2;3;0;0;0;1;413
2;3;0;0;0;1;414
2;3;0;0;0;1;415
2;3;0;0;0;1;416
2;3;0;0;0;1;417
2;3;0;0;0;1;418
2;3;0;0;0;1;419
2;3;0;0;0;1;420
2;3;0;0;0;1;421
2;3;0;0;0;1;422
2;3;0;0;0;1;423
2;3;0;0;0;1;424
2;3;0;0;0;1;425
2;3;0;0;0;1;426
2;3;0;0;0;1;427
2;3;0;0;0;1;428
2;3;0;0;0;1;429
2;3;0;0;0;1;430
2;3;0;0;0;1;431
2;3;0;0;0;1;432
2;3;0;0;0;1;433
2;3;0;0;0;1;434
2;3;0;0;0;1;435
2;3;0;0;0;1;436
2;3;0;0;0;1;437
2;3;0;0;0;1;438
2;3;0;0;0;1;439
2;3;0;0;0;1;440
2;3;0;0;0;1;441
2;3;0;0;0;1;442
2;3;0;0;0;1;443
2;3;0;0;0;1;444
2;3;0;0;0;1;445
2;3;0;0;0;1;446
2;3;0;0;0;1;447
2;3;0;0;0;1;448
2;3;0;0;0;1;449
2;3;0;0;0;1;450
2;3;0;0;0;1;451
2;3;0;0;0;1;452
2;3;0;0;0;1;453
2;3;0;0;0;1;454
2;3;0;0;0;1;455
2;3;0;0;0;1;456
2;3;0;0;0;1;457
2;3;0;0;0;1;458
2;3;0;0;0;1;459
2;3;0;0;0;1;460
2;3;0;0;0;1;461
2;3;0;0;0;1;462
2;3;0;0;0;1;463
2;3;0;0;0;1;464
2;3;0;0;0;1;465
2;3;0;0;0;1;466
2;3;0;0;0;1;467
2;3;0;0;0;1;468
2;3;0;0;0;1;469
2;3;0;0;0;1;470
2;3;0;0;0;1;471
2;3;0;0;0;1;472
2;3;0;0;0;1;473
2;3;0;0;0;1;474
2;3;0;0;0;1;475
2;3;0;0;0;1;476
2;3;0;0;0;1;477
2;3;0;0;0;1;478
2;3;0;0;0;1;479
2;3;0;0;0;1;480
2;3;0;0;0;1;481
2;3;0;0;0;1;482
2;3;0;0;0;1;483
2;3;0;0;0;1;484
2;3;0;0;0;1;485
2;3;0;0;0;1;486
2;3;0;0;0;1;487
2;3;0;0;0;1;488
2;3;0;0;0;1;489
2;3;0;0;0;1;490
2;3;0;0;0;1;491
2;3;0;0;0;1;492
2;3;0;0;0;1;493
2;3;0;0;0;1;494
2;3;0;0;0;1;495
2;3;0;0;0;1;496
2;3;0;0;0;1;497
2;3;0;0;0;1;498
2;3;0;0;0;1;499
2;3;0;0;0;1;500
2;3;0;0;0;1;501
2;3;0;0;0;1;502
2;3;0;0;0;1;503
2;3;0;0;0;1;504
2;3;0;0;0;1;505
2;3;0;0;0;1;506
2;3;0;0;0;1;507
2;3;0;0;0;1;508
2;3;0;0;0;1;509
2;3;0;0;0;1;510
2;3;0;0;0;1;511
2;3;0;0;0;1;512
2;3;0;0;0;1;513
2;3;0;0;0;1;514
2;3;0;0;0;1;515
2;3;0;0;0;1;516
2;3;0;0;0;1;517
2;3;0;0;0;1;518
2;3;0;0;0;1;519
2;3;0;0;0;1;520
2;3;0;0;0;1;521
2;3;0;0;0;1;522
2;3;0;0;0;1;523
2;3;0;0;0;1;524
2;3;0;0;0;1;525
2;3;0;0;0;1;526
2;3;0;0;0;1;527
2;3;0;0;0;1;528
2;3;0;0;0;1;529
2;3;0;0;0;1;530
2;3;0;0;0;1;531
2;3;0;0;0;1;532
2;3;0;0;0;1;533
2;3;0;0;0;1;534
2;3;0;0;0;1;535
2;3;0;0;0;1;536
2;3;0;0;0;1;537
2;3;0;0;0;1;538
2;3;0;0;0;1;539
2;3;0;0;0;1;540
2;3;0;0;0;1;541
2;3;0;0;0;1;542
2;3;0;0;0;1;543
2;3;0;0;0;1;544
2;3;0;0;0;1;545
2;3;0;0;0;1;546
2;3;0;0;0;1;547
2;3;0;0;0;1;548
2;3;0;0;0;1;549
2;3;0;0;0;1;550
2;3;0;0;0;1;551
2;3;0;0;0;1;552
2;3;0;0;0;1;553
2;3;0;0;0;1;554
2;3;0;0;0;1;555
2;3;0;0;0;1;556
2;3;0;0;0;1;557
2;3;0;0;0;1;558
2;3;0;0;0;1;559
2;3;0;0;0;1;560
2;3;0;0;0;1;561
2;3;0;0;0;1;562
2;3;0;0;0;1;563
2;3;0;0;0;1;564
2;3;0;0;0;1;565
2;3;0;0;0;1;566
2;3;0;0;0;1;567
2;3;0;0;0;1;568
2;3;0;0;0;1;569
2;3;0;0;0;1;570
2;3;0;0;0;1;571
2;3;0;0;0;1;572
2;3;0;0;0;1;573
2;3;0;0;0;1;574
2;3;0;0;0;1;575
2;3;0;0;0;1;576
2;3;0;0;0;1;577
2;3;0;0;0;1;578
2;3;0;0;0;1;579
2;3;0;0;0;1;580
2;3;0;0;0;1;581
2;3;0;0;0;1;582
2;3;0;0;0;1;583
2;3;0;0;0;1;584
2;3;0;0;0;1;585
2;3;0;0;0;1;586
2;3;0;0;0;1;587
2;3;0;0;0;1;588
2;3;0;0;0;1;589
2;3;0;0;0;1;590
2;3;0;0;0;1;591
2;3;0;0;0;1;592
2;3;0;0;0;1;593
2;3;0;0;0;1;594
2;3;0;0;0;1;595
2;3;0;0;0;1;596
2;3;0;0;0;1;597
2;3;0;0;0;1;598
2;3;0;0;0;1;599
2;3;0;0;0;1;600
2;3;0;0;0;1;601
2;3;0;0;0;1;602
2;3;0;0;0;1;603
2;3;0;0;0;1;604
2;3;0;0;0;1;605
2;3;0;0;0;1;606
2;3;0;0;0;1;607
2;3;0;0;0;1;608
2;3;0;0;0;1;609
2;3;0;0;0;1;610
2;3;0;0;0;1;611
2;3;0;0;0;1;612
2;3;0;0;0;1;613
2;3;0;0;0;1;614
2;3;0;0;0;1;615
2;3;0;0;0;1;616
2;3;0;0;0;1;617
2;3;0;0;0;1;618
2;3;0;0;0;1;619
2;3;0;0;0;1;620
2;3;0;0;0;1;621
2;3;0;0;0;1;622
2;3;0;0;0;1;623
2;3;0;0;0;1;624
2;3;0;0;0;1;625
2;3;0;0;0;1;626
2;3;0;0;0;1;627
2;3;0;0;0;1;628
2;3;0;0;0;1;629
2;3;0;0;0;1;630
2;3;0;0;0;1;631
2;3;0;0;0;1;632
2;3;0;0;0;1;633
2;3;0;0;0;1;634
2;3;0;0;0;1;635
2;3;0;0;0;1;636
2;3;0;0;0;1;637
2;3;0;0;0;1;638
2;3;0;0;0;1;639
2;3;0;0;0;1;640
2;3;0;0;0;1;641
2;3;0;0;0;1;642
2;3;0;0;0;1;643
2;3;0;0;0;1;644
2;3;0;0;0;1;645
2;3;0;0;0;1;646
2;3;0;0;0;1;647
2;3;0;0;0;1;648
2;3;0;0;0;1;649
2;3;0;0;0;1;650
2;3;0;0;0;1;651
2;3;0;0;0;1;652
2;3;0;0;0;1;653
2;3;0;0;0;1;654
2;3;0;0;0;1;655
2;3;0;0;0;1;656
2;3;0;0;0;1;657
2;3;0;0;0;1;658
2;3;0;0;0;1;659
2;3;0;0;0;1;660
2;3;0;0;0;1;661
2;3;0;0;0;1;662
2;3;0;0;0;1;663
2;3;0;0;0;1;664
2;3;0;0;0;1;665
2;3;0;0;0;1;666
2;3;0;0;0;1;667
2;3;0;0;0;1;668
2;3;0;0;0;1;669
2;3;0;0;0;1;670
2;3;0;0;0;1;671
2;3;0;0;0;1;672
2;3;0;0;0;1;673
2;3;0;0;0;1;674
2;3;0;0;0;1;675
2;3;0;0;0;1;676
2;3;0;0;0;1;677
2;3;0;0;0;1;678
2;3;0;0;0;1;679
2;3;0;0;0;1;680
2;3;0;0;0;1;681
2;3;0;0;0;1;682
2;3;0;0;0;1;683
2;3;0;0;0;1;684
2;3;0;0;0;1;685
2;3;0;0;0;1;686
2;3;0;0;0;1;687
2;3;0;0;0;1;688
2;3;0;0;0;1;689
2;3;0;0;0;1;690
2;3;0;0;0;1;691
2;3;0;0;0;1;692
2;3;0;0;0;1;693
2;3;0;0;0;1;694
2;3;0;0;0;1;695
2;3;0;0;0;1;696
2;3;0;0;0;1;697
2;3;0;0;0;1;698
2;3;0;0;0;1;699
2;3;0;0;0;1;700
2;3;0;0;0;1;701
2;3;0;0;0;1;702
2;3;0;0;0;1;703
2;3;0;0;0;1;704
2;3;0;0;0;1;705
2;3;0;0;0;1;706
2;3;0;0;0;1;707
2;3;0;0;0;1;708
2;3;0;0;0;1;709
2;3;0;0;0;1;710
2;3;0;0;0;1;711
2;3;0;0;0;1;712
2;3;0;0;0;1;713
2;3;0;0;0;1;714
2;3;0;0;0;1;715
2;3;0;0;0;1;716
2;3;0;0;0;1;717
2;3;0;0;0;1;718
2;3;0;0;0;1;719
2;3;0;0;0;1;720
2;3;0;0;0;1;721
2;3;0;0;0;1;722
2;3;0;0;0;1;723
2;3;0;0;0;1;724
2;3;0;0;0;1;725
2;3;0;0;0;1;726
2;3;0;0;0;1;727
2;3;0;0;0;1;728
2;3;0;0;0;1;729
2;3;0;0;0;1;730
2;3;0;0;0;1;731
2;3;0;0;0;1;732
2;3;0;0;0;1;733
2;3;0;0;0;1;734
2;3;0;0;0;1;735
2;3;0;0;0;1;736
2;3;0;0;0;1;737
2;3;0;0;0;1;738
2;3;0;0;0;1;739
2;3;0;0;0;1;740
2;3;0;0;0;1;741
2;3;0;0;0;1;742
2;3;0;0;0;1;743
2;3;0;0;0;1;744
2;3;0;0;0;1;745
2;3;0;0;0;1;746
2;3;0;0;0;1;747
2;3;0;0;0;1;748
2;3;0;0;0;1;749
2;3;0;0;0;1;750
2;3;0;0;0;1;751
2;3;0;0;0;1;752
2;3;0;0;0;1;753
2;3;0;0;0;1;754
2;3;0;0;0;1;755
2;3;0;0;0;1;756
2;3;0;0;0;1;757
2;3;0;0;0;1;758
2;3;0;0;0;1;759
2;3;0;0;0;1;760
2;3;0;0;0;1;761
2;3;0;0;0;1;762
2;3;0;0;0;1;763
2;3;0;0;0;1;764
2;3;0;0;0;1;765
2;3;0;0;0;1;766
2;3;0;0;0;1;767
2;3;0;0;0;1;768
2;3;0;0;0;1;769
2;3;0;0;0;1;770
2;3;0;0;0;1;771
2;3;0;0;0;1;772
2;3;0;0;0;1;773
2;3;0;0;0;1;774
2;3;0;0;0;1;775
2;3;0;0;0;1;776
